Date,Company,Studio,Project,Category1,Category2,Country,Country_code,OS,Counterparty,Amount_USD
2020-05-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,LockWood,5401.236703252548
2020-05-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,LockWood,4226.3612070712525
2020-05-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,LockWood,36368.3976146392
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,HyperAds,100292.02684022873
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,HyperAds,17906.433004254417
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,HyperAds,417284.9814996037
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,HyperAds,20526.66852135791
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,HyperAds,18527.785789419184
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,HyperAds,803672.3903265394
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,HyperAds,40638.422286659574
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,HyperAds,47650.734322830926
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,HyperAds,20924.547482449267
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,HyperAds,21758.21913832732
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,HyperAds,174143.12157513562
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,TopChart,31842.535136619208
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,TopChart,9409.966428620917
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,TopChart,156275.1812895597
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,TopChart,9563.924435243614
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,TopChart,10627.58496518652
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,TopChart,301403.0383313207
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,TopChart,15660.842200861225
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,TopChart,16227.853162801215
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,TopChart,11002.999891987902
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,TopChart,6641.407311429474
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,TopChart,67200.17786533223
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,BubbleGum,20693.090833076327
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,BubbleGum,4127.411214223817
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,BubbleGum,97569.87211463583
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,BubbleGum,4522.082259946547
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,BubbleGum,6253.944539128096
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,BubbleGum,188929.68276046473
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,BubbleGum,10358.051951055675
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,BubbleGum,11057.980543424277
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,BubbleGum,5350.551623806281
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,BubbleGum,6333.823654722098
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,BubbleGum,41147.61346548971
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,LockWood,22266.817068297478
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,LockWood,6379.344590012655
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,LockWood,104262.883456534
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,LockWood,5262.348592408419
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,LockWood,4577.379770008358
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,LockWood,203717.92272667063
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,LockWood,12332.214386794503
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,LockWood,11434.555083044932
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,LockWood,5292.813377507119
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,LockWood,4465.154747015743
2020-06-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,LockWood,46588.40106596823
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,HyperAds,63206.492010672504
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,HyperAds,15630.288091613247
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,HyperAds,289284.73969544977
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,HyperAds,22178.66568947862
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,HyperAds,16544.656679145282
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,HyperAds,559561.5629085606
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,HyperAds,26313.905136530397
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,HyperAds,25248.292771599496
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,HyperAds,21268.764546963226
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,HyperAds,16829.328558442077
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,HyperAds,114749.3434601661
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,TopChart,25541.866791975168
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,TopChart,8957.949841996475
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,TopChart,111736.70096069011
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,TopChart,4560.479398193758
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,TopChart,7521.20463745522
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,TopChart,214342.91228035607
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,TopChart,13099.662423663667
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,TopChart,11625.871039330397
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,TopChart,6479.163234440631
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,TopChart,5485.360021412455
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,TopChart,42003.764390575045
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,BubbleGum,15240.688950015792
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,BubbleGum,3692.15100228139
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,BubbleGum,64774.44616764446
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,BubbleGum,5137.4830251392195
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,BubbleGum,3906.881671064538
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,BubbleGum,125046.15860184666
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,BubbleGum,6973.049638579725
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,BubbleGum,7947.1427633037065
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,BubbleGum,4642.620103112538
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,BubbleGum,5168.686947799366
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,BubbleGum,22657.377641005656
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,LockWood,16065.554437588356
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,LockWood,3505.9907229817873
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,LockWood,67930.54756763931
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,LockWood,3364.906160819347
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,LockWood,5621.5021419298055
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,LockWood,134797.46572753985
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,LockWood,8368.806003464993
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,LockWood,6941.737891667201
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,LockWood,5436.640945487407
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,LockWood,4246.962909039884
2020-07-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,LockWood,24873.715396546922
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,HyperAds,69516.8626541432
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,HyperAds,16143.12592366998
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,HyperAds,318928.86767679325
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,HyperAds,19466.39123016488
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,HyperAds,23500.50467735947
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,HyperAds,622033.8940341099
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,HyperAds,38533.447549135315
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,HyperAds,35771.21499022079
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,HyperAds,13352.97844400313
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,HyperAds,19415.60767215004
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,HyperAds,123958.55721887673
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,TopChart,29344.636760999012
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,TopChart,7420.0711258269
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,TopChart,120815.56809447023
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,TopChart,9518.93141146215
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,TopChart,8119.2412377973305
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,TopChart,234304.01007216945
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,TopChart,10235.15313406849
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,TopChart,11487.323307288301
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,TopChart,6890.374218184201
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,TopChart,8837.98378603618
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,TopChart,43038.311532817526
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,BubbleGum,15397.223836684214
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,BubbleGum,3174.686473082645
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,BubbleGum,71433.41269385019
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,BubbleGum,4946.604176633921
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,BubbleGum,4264.897414144082
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,BubbleGum,139373.13439650304
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,BubbleGum,7810.1900836737905
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,BubbleGum,8044.486364320554
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,BubbleGum,4404.454059715811
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,BubbleGum,4994.0173971215045
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,BubbleGum,30482.634948810643
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,LockWood,19613.714635197277
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,LockWood,6254.292944468308
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,LockWood,81958.76101757823
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,LockWood,4163.191632204613
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,LockWood,6285.128793243792
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,LockWood,156078.93053743482
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,LockWood,9518.262203092198
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,LockWood,7019.17192868176
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,LockWood,5358.859502758967
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,LockWood,4557.9994362087145
2020-08-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,LockWood,30569.860474103334
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,HyperAds,48249.40668414505
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,HyperAds,13123.027880506774
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,HyperAds,203546.66892051345
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,HyperAds,10671.862546951968
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,HyperAds,12548.418432914143
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,HyperAds,399215.85938165867
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,HyperAds,21843.60676823095
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,HyperAds,23453.863946725294
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,HyperAds,9949.38245092749
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,HyperAds,11259.996351523845
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,HyperAds,80262.10853661702
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,TopChart,16890.505856913784
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,TopChart,4779.666452730595
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,TopChart,79656.87548521008
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,TopChart,5382.4308886075005
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,TopChart,3652.249668441041
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,TopChart,154261.51127915952
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,TopChart,7161.814158477986
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,TopChart,7570.899571198187
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,TopChart,3743.6262523410564
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,TopChart,4891.871429076957
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,TopChart,36018.43830428601
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,BubbleGum,10972.877297568302
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,BubbleGum,2138.9439175060334
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,BubbleGum,46464.94276011824
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,BubbleGum,2089.114881276776
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,BubbleGum,2708.798402217963
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,BubbleGum,89502.1250064626
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,BubbleGum,4881.307116007692
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,BubbleGum,5146.201693288753
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,BubbleGum,2414.866486799383
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,BubbleGum,2436.2498075229855
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,BubbleGum,20731.395599698735
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,LockWood,10362.814699024093
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,LockWood,2291.7110807674308
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,LockWood,50008.01675397663
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,LockWood,2207.5331060308285
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,LockWood,2698.3674208168272
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,LockWood,95860.15520851509
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,LockWood,4161.250789316094
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,LockWood,4078.6766155016803
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,LockWood,2497.8011067904786
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,LockWood,4037.283672145125
2020-09-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,LockWood,25239.228222715254
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,HyperAds,34470.87287590683
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,HyperAds,12693.032575787864
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,HyperAds,158452.73484464368
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,HyperAds,11951.813461577944
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,HyperAds,8891.273094462873
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,HyperAds,301122.4895489928
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,HyperAds,17268.044991960796
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,HyperAds,15469.712228133229
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,HyperAds,8182.617471293938
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,HyperAds,11963.073497495612
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,HyperAds,57635.37867253792
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,TopChart,13800.160077938697
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,TopChart,4320.88272075674
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,TopChart,61463.70265600707
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,TopChart,2888.9709810650747
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,TopChart,4457.518899101973
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,TopChart,119919.98218938579
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,TopChart,6230.741972844837
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,TopChart,6304.903639211122
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,TopChart,3629.68620021627
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,TopChart,4267.17768181649
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,TopChart,23735.139390811168
2020-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,BubbleGum,9039.97567982993
